"PathwayKey","Database","ID","Description","RNA_setSize","RNA_NES","RNA_pvalue","RNA_padj","RNA_leadingEdge","Protein_setSize","Protein_NES","Protein_pvalue","Protein_padj","Protein_leadingEdge","DirectionPattern","RNANominal","ProteinNominal","RNAFDR","ProteinFDR","EvidencePattern","JointNominalP","EvidenceRank"
"GO BP:GO:0002181","GO BP","GO:0002181","cytoplasmic translation",143,-3.41515209374513,1e-10,2.04645161290323e-08,"267019/69674/19944/68028/19982/19896/22608/19989/65019/13629/78294/20115/20042/27176/67427/67891/75617/20103/27370/19942/67186/114641/270106/20104/68193/269261/20055/68436/26961/105244208/67248/19951/68052/26451/27367/20116/19943/268449/20068/19981/11837/54217/19941/19988/20091/20088/27050/19946/20090/67115/76846/20102/54127/19921/56040/27207/57808/22186/66475/67097/19899/22121/66481/319195/67671/16785/20084/19933/20044/20085/67025/76808/20054/16898/67945/20005/14109",128,2.17211643141474,8.47458392984406e-09,3.76949493199464e-05,"76846/75617/19899/54632/19989/218693/67097/20055/26908/98221/67891/67115/54127/19946/68052/20085/67671/65019/27050/114641/27176/20042/20103/100503670/66480/20115/27207/268449/19982/16898/68995/66475/19934/67427/29813/19896/26451/76808/19943/20102/19933/57808/319195/16785/20091/56403/56335","Opposite",TRUE,TRUE,TRUE,TRUE,"Both nominal P",8.47458392984406e-09,1
"GO BP:GO:0042274","GO BP","GO:0042274","ribosomal small subunit biogenesis",103,-2.50985880611738,1e-10,2.04645161290323e-08,"18148/66523/68966/67205/20826/70078/67941/267019/20115/20042/75617/20103/100043813/20104/20055/105244208/68052/20116/20068/20091/20088/76846/54127/27207/66475/66481/67671/16785/20044/20085/20054/14109",51,2.40035319179687,2.26827226479342e-08,5.04463751690057e-05,"76846/75617/230082/98956/20055/104662/21771/105372/54127/68052/20085/57837/67671/108707/20042/20103/66249/78651/20115/27207/213773/66475/67134","Opposite",TRUE,TRUE,TRUE,TRUE,"Both nominal P",2.26827226479342e-08,1
"GO BP:GO:0140241","GO BP","GO:0140241","translation at synapse",48,-3.27368197298969,1e-10,2.04645161290323e-08,"100503670/19934/267019/19944/19982/19896/19989/65019/13629/78294/20042/27176/110954/67891/20103/27370/19942/67186/270106/68193/269261/20055/68436/26961/19951/26451/19943/268449/19981/54217/19941/19988/20088/67115/66489/54127/27207/57808/22186/67097/67281/22121/319195/67671/20044/20005",45,2.34969654357826,1.09309014673757e-07,9.72412994537743e-05,"19989/67097/20055/67891/67115/54127/67671/65019/27176/20042/20103/100503670/66480/27207/268449/19982/19934/19896/26451/19943/57808/319195","Opposite",TRUE,TRUE,TRUE,TRUE,"Both nominal P",1.09309014673757e-07,1
"GO BP:GO:0140242","GO BP","GO:0140242","translation at postsynapse",48,-3.27368197298969,1e-10,2.04645161290323e-08,"100503670/19934/267019/19944/19982/19896/19989/65019/13629/78294/20042/27176/110954/67891/20103/27370/19942/67186/270106/68193/269261/20055/68436/26961/19951/26451/19943/268449/19981/54217/19941/19988/20088/67115/66489/54127/27207/57808/22186/67097/67281/22121/319195/67671/20044/20005",45,2.34969654357826,1.09309014673757e-07,9.72412994537743e-05,"19989/67097/20055/67891/67115/54127/67671/65019/27176/20042/20103/100503670/66480/27207/268449/19982/19934/19896/26451/19943/57808/319195","Opposite",TRUE,TRUE,TRUE,TRUE,"Both nominal P",1.09309014673757e-07,1
"GO BP:GO:0140236","GO BP","GO:0140236","translation at presynapse",47,-3.26552561121376,1e-10,2.04645161290323e-08,"100503670/19934/267019/19944/19982/19896/19989/65019/78294/20042/27176/110954/67891/20103/27370/19942/67186/270106/68193/269261/20055/68436/26961/19951/26451/19943/268449/19981/54217/19941/19988/20088/67115/66489/54127/27207/57808/22186/67097/67281/22121/319195/67671/20044/20005",44,2.345464882531,3.86503854546532e-07,0.000286528190837162,"19989/67097/20055/67891/67115/54127/67671/65019/27176/20042/20103/100503670/66480/27207/268449/19982/19934/19896/26451/19943/57808/319195","Opposite",TRUE,TRUE,TRUE,TRUE,"Both nominal P",3.86503854546532e-07,1
"KEGG:mmu05171","KEGG","mmu05171","Coronavirus disease",252,-3.05882302213246,1e-10,3.9e-09,"225215/267019/19944/68028/16179/19982/22031/102640707/100502825/19896/19989/65019/78294/20115/20042/27176/67427/110954/67891/75617/20103/27370/19942/100043813/67186/114641/270106/20104/68193/269261/20055/68436/26961/67248/19951/68052/26451/27367/20116/19943/268449/20068/19981/11837/54217/19941/19988/20091/20088/100040298/27050/19946/20090/67115/76846/66489/20102/54127/19921/56040/27207/57808/22186/66475/67097/19899/67281/22121/66481/319195/67671/16785/20084/19933/20044/20085/67025/76808/20054/16898/67945/20005/14109",135,1.88668690144712,5.20248966526058e-06,0.000819392122278541,"76846/75617/19899/19989/12262/67097/20055/26420/18706/54131/67891/67115/54127/11421/19946/68052/20085/67671/65019/27050/114641/12675/27176/20042/20103/26409/100503670/66480/20115/27207/268449/19982/16898/66475/19934/67427/19896/16150/100040298/26451/76808/19943/18033/20102/12260/19933/57808/319195/16785/22031","Opposite",TRUE,TRUE,TRUE,TRUE,"Both nominal P",5.20248966526058e-06,1
"KEGG:mmu03010","KEGG","mmu03010","Ribosome",215,-3.34910606368353,1e-10,3.9e-09,"79044/664969/99045/68735/100503670/66483/66047/66407/19934/67941/14548/107732/225215/267019/66292/66230/19944/68028/68836/19982/102640707/100502825/19896/66845/19989/14694/65019/78294/20115/20042/27176/67427/110954/67891/75617/20103/27370/19942/100043813/67186/114641/270106/20104/68193/269261/20055/68436/26961/67248/19951/68052/26451/27367/20116/19943/268449/20068/19981/11837/54217/19941/19988/20091/20088/100040298/27050/19946/20090/67115/76846/66489/20102/54127/19921/56040/27207/57808/22186/66475/67097/19899/67281/22121/66481/319195/67671/16785/20084/19933/20044/20085/67025/76808/20054/16898/67945/20005/14109",160,1.6511238158873,0.000372848827916996,0.0316803859611484,"76846/75617/94062/19899/19989/66973/67097/27398/20055/66223/64655/67891/67115/54127/19946/68052/20085/67671/65019/66230/67308/27050/114641/27176/20042/20103/18120/100503670/66480/20115/27207/268449/19982/16898/66475/19934/67427/94064/19896/100040298/26451/76808/19943/20102/19933/57808/319195/16785/79044/66292/66448/20091","Opposite",TRUE,TRUE,TRUE,TRUE,"Both nominal P",0.000372848827916996,1
"GO BP:GO:0042254","GO BP","GO:0042254","ribosome biogenesis",314,-2.08613590677301,1e-10,2.04645161290323e-08,"224823/57316/83485/66448/237730/67223/68040/216156/66596/73736/75422/117109/52521/18148/28126/66229/66523/68966/67205/234384/20826/70078/320790/68077/100503670/101867/69902/67941/107732/67674/225215/267019/19896/100038991/59050/19989/20115/20042/27176/110954/75617/20103/19942/100043813/14645/20104/68193/20055/105244208/68052/20116/268449/20068/11837/19941/19988/20091/20088/67115/76846/66489/54127/27207/57808/66475/66481/67671/16785/20044/20085/67025/20054/14109",176,1.61472741434745,0.00077070866231181,0.0834367951705884,"67014/224619/76846/140546/75617/230082/19989/98956/20055/67755/104662/18572/21771/67115/105372/54127/60321/68052/20085/57837/67671/234384/27176/103136/108707/54364/20042/20103/66249/224092/78651/100503670/20115/27207/268449/213773/28126/66475/67134/109075/20227/19896/216156/57815/57808/226982/16785/66448/227522/20091/66711/269470/68083/16418/19988/217011/66942/57741/19942","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.00077070866231181,1
"GO BP:GO:0007041","GO BP","GO:0007041","lysosomal transport",124,1.69057966233813,0.00026830654138977,0.00773698499353046,"100502841/93711/213326/70297/225326/260302/65114/77573/20660/11765/11776/100102/74374/15481/269523/77963/16004/228545/71732/20479/75669/320191/15239/74349/54376/67028/74718/68505/218035/231580/17999/19156/640524/81904/52120/116733/78287/20661/68942/67166/68299/80743/140723/27057/11774/209200/100504663/16867/12300/53331",96,1.70035227874925,0.000791856086747984,0.0834367951705884,"17113/67166/11840/225326/16783/20661/54122/68942/76742/260302/67064/71900/75608/22088/16784/16971/15481/12300/67015/11774/53331/320191/67028/14339/65114/68299/16004/68953/193740/66530/78287/71801/73711/17772/19349/116733/76959/19156/74772/269338/19328/77963/11776/81904/15239/11736/73122/213326/12759","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.000791856086747984,1
"GO BP:GO:0007034","GO BP","GO:0007034","vacuolar transport",161,1.75823678702245,1.68947088177872e-05,0.000893166939500351,"100502841/104831/93711/213326/76273/271564/70297/225326/260302/68192/65114/77573/20660/11765/11776/230895/100102/74374/15481/269523/77963/16004/228545/71732/20479/75669/320191/15239/74349/54376/65113/67028/74718/68505/218035/231580/17999/11972/19156/640524/15944/81904/52120/77975/116733/78287/20661/68942/67166/68299/20844/209018/80743/140723/27057/11774/209200/100504663/16145/16867/12300/53331",125,1.60119287526983,0.00120705255792028,0.119310439502876,"17113/67166/11840/28084/225326/68192/16783/20661/54122/68942/76742/260302/67064/56433/71900/75608/22088/76273/16784/16971/15481/11972/12300/52348/67015/11774/53331/320191/67028/14339/65114/271564/68299/16004/68953/193740/11777/66530/78287/71801/73711/17772/19349/116733/76959/19156/74772/269338/19328/27681","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.00120705255792028,1
"KEGG:mmu04142","KEGG","mmu04142","Lysosome biogenesis",243,1.59687073353642,0.000144546385051699,0.00267030427121823,"67300/11975/211329/217265/108664/104082/11771/11775/271564/97998/260302/215335/65114/71720/66335/56717/235380/77573/11765/11776/11966/18457/68441/16004/26373/228545/71732/11768/76161/54411/71770/18711/11964/94178/17342/64291/56325/13030/64933/20597/75425/72175/11984/218035/52187/67727/11764/11432/79196/18174/74245/11972/19156/11973/235504/227659/102639650/83429/52120/240283/18010/11773/20661/67166/12091/74370/11305/73834/80743/114128/74385/11774/209446/63959/211978/76252/11767/66237/234967/14466/381201/233979/67474/140494",168,1.53505805108397,0.0026574172005253,0.128191512748346,"17113/11432/12091/94245/11881/67166/68576/117197/71718/18174/12751/13340/11769/19063/16783/20661/13040/94178/260302/50917/56433/108011/74245/110173/19025/56464/74325/67489/26889/16784/26373/209446/68526/72368/20597/217265/11886/11782/11972/14420/72175/11774/67605/21871/65114/67774/271564/19141/13039/71665/11883/227659/66237/75620/232946/16004/17939/11777/64933/66049/56692/19349/76161/14533/19156/18145/234967/11975/97998/269338/56716/11973/192654/73834","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0026574172005253,1
"GO BP:GO:0090322","GO BP","GO:0090322","regulation of superoxide metabolic process",34,-1.76299329866483,0.00275464871876024,0.0449241426010667,"13057/13361/68891/22177/16409/21803/14825/14870/16173/18024/14528/20655/14678/11651/18753/11606",17,1.84305880814954,0.00168975551115567,0.137964930488933,"11606/16409/11820/17762/23876/12491","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.00275464871876024,1
"KEGG:mmu04141","KEGG","mmu04141","Protein processing in endoplasmic reticulum",169,1.48417615445632,0.00309955918758804,0.0236509842357261,"20338/320011/18415/74126/223455/69162/68292/26419/99683/110616/19359/26408/13666/15519/56228/15481/17156/269523/26420/15505/63958/67475/13002/14827/26965/56445/54609/140740/67838/80286/66967/16430/18786/230815/226641/66861/12043/12333/17872/26414/218811/270669/216440/56085/27054/22027",133,1.65938931618997,0.000402290615379662,0.0316803859611484,"56812/140740/66357/26408/22230/66212/216197/230904/13002/26420/19089/22393/56438/67075/19358/217379/77371/80286/81910/226418/56228/74126/14828/56085/105245/217365/15505/66967/15481/23802/67819/66059/19359/110379/26419/54609/20338/67437/20014/14827/56709/20334/223455/69038/12317/71853/193740/66530/20335/66397/15516/18786/66890/12282/12333/15511/320011/13665/22027/18415/67812/15502/12304/16430/63958/21402/57377","Both up",TRUE,TRUE,TRUE,TRUE,"Both nominal P",0.00309955918758804,1
"GO BP:GO:0016053","GO BP","GO:0016053","organic acid biosynthetic process",289,-1.40050739246077,0.00425955397093173,0.0596525615708408,"20845/328845/105787/57874/74155/66194/246277/108037/78625/14186/18478/14431/18823/18770/11898/22260/54486/217166/11688/23945/57320/14873/104923/14170/104158/57742/13361/234309/216136/54325/67432/11668/56351/69051/26433/243078/257635/13076/16956/19659/58810/100678/100705/210009/16592/58805/107869/109900/93732/11690/30956/14979/13123/23801/20425/665563/228151/106861/27273/14870/11370/26432/68801/54140/15108/19130/67092/14869/20250/64383/66469/98711/107272/12411/11363/94284/19317/68041/236539/68312/68738/94180/14645/11606/20512/230796/11998/56473/76267/20249",149,1.51121870112037,0.00388814306587765,0.213511856259553,"17319/94284/13123/54447/79464/58810/209027/56369/207952/70316/11606/57320/16592/106861/26420/67618/257635/108097/19378/70757/19659/19215/23887/105787/236539/19079/26458/11677/11363/13244/67092/57874/107869/69051/26922","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.00425955397093173,1
"GO BP:GO:0046394","GO BP","GO:0046394","carboxylic acid biosynthetic process",287,-1.39465658520652,0.00441017498012352,0.0611696956717054,"18478/14431/18823/18770/11898/22260/54486/217166/11688/23945/57320/14873/104923/14170/104158/57742/13361/234309/216136/54325/67432/11668/56351/69051/26433/243078/257635/13076/16956/19659/58810/100678/100705/210009/16592/58805/107869/109900/93732/11690/30956/14979/13123/23801/20425/665563/228151/106861/27273/14870/11370/26432/68801/54140/15108/19130/67092/14869/20250/64383/66469/98711/107272/12411/11363/94284/19317/68041/236539/68312/68738/94180/14645/11606/20512/230796/11998/56473/76267/20249",147,1.53494688021515,0.00294154897876091,0.198242573598917,"17319/94284/13123/54447/79464/58810/209027/56369/207952/70316/11606/57320/16592/106861/26420/67618/257635/108097/19378/70757/19659/19215/23887/105787/236539/19079/26458/11677/11363/13244/67092/57874/107869/69051/26922","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.00441017498012352,1
"GO BP:GO:0001832","GO BP","GO:0001832","blastocyst growth",29,1.68905526860195,0.00312864238052459,0.0490076722519704,"68510/269275/16000/22083/57261/233826/76044/20586/83431/76246/26380/12190/84505",13,-1.8295238054648,0.00497197283729469,0.240384078046595,"22083/66983/105083/14824/83431/20586/76246/68510","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.00497197283729469,1
"GO BP:GO:0007029","GO BP","GO:0007029","endoplasmic reticulum organization",95,1.74270311362032,0.000424764013755693,0.0113700544441608,"66725/68585/17918/66183/69162/338366/546134/98732/73991/69605/13666/70675/104001/15194/52250/226407/23943/67878/20168/319740/225362/66270/30960/12292/77626/56298/231580/114606/13476/109168/102371/27643/19305/73024/74166/76757",76,1.65645768330462,0.00519951664323265,0.244128254412922,"67023/224630/73024/330401/28015/66087/22671/52635/23943/67767/56495/71116/13476/18117/69683/14792/30960/68944/30934/54208/68032/56334/230866","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.00519951664323265,1
"GO BP:GO:0008038","GO BP","GO:0008038","neuron recognition",47,1.71770848508721,0.00139514177755694,0.0274868926609355,"68585/11820/67784/20346/268902/319504/244682/13723/14042/53870/229715/16728/12801/12569/22631/72832/22418",33,1.7191170749104,0.00630991830838741,0.262303893791656,"13723/319504/19283/94185/67784/11820/12064/22631/12569/13844","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.00630991830838741,1
"GO BP:GO:0000028","GO BP","GO:0000028","ribosomal small subunit assembly",20,-2.46371175326541,3.08927222164782e-09,4.89958574353344e-07,"67941/75617/20103/20104/105244208/54127/67671/16785/20044/20085/20054/14109",14,1.82409206147194,0.00658323884405562,0.26791878108672,"75617/54127/20085/57837/67671/20103/16785/20044/14109","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.00658323884405562,1
"GO BP:GO:0030433","GO BP","GO:0030433","ubiquitin-dependent ERAD pathway",81,1.57505708377384,0.00397678572084508,0.0569497259888062,"71472/74126/230249/223455/68292/59025/12745/13666/56228/17156/269523/233040/63958/54609/140630/233038/75212/66967/230815/66861/224109/22644/216440/56085/22027",55,1.67249431505536,0.00705124211667236,0.272729782043119,"56812/22230/66212/14084/230904/22393/226418/56228/74126/14828/56085/217365/66967/76577/23802/67819/54609/226144/67089/223455/64295/12317/52551","Both up",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.00705124211667236,1
"GO BP:GO:0045540","GO BP","GO:0045540","regulation of cholesterol biosynthetic process",19,-1.74654121513885,0.00524022005430241,0.0684032016964907,"238055/67815/14792/20655/14164/20280/11816",15,1.75912467096573,0.00756865667068623,0.276954667808837,"20788/11307/13360/14792/192663/67815/226144/20280","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.00756865667068623,1
"GO BP:GO:0106118","GO BP","GO:0106118","regulation of sterol biosynthetic process",19,-1.74654121513885,0.00524022005430241,0.0684032016964907,"238055/67815/14792/20655/14164/20280/11816",15,1.75912467096573,0.00756865667068623,0.276954667808837,"20788/11307/13360/14792/192663/67815/226144/20280","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.00756865667068623,1
"GO BP:GO:0072330","GO BP","GO:0072330","monocarboxylic acid biosynthetic process",204,-1.40349478990494,0.00726874822280424,0.0835379324736778,"20845/328845/105787/57874/74155/78625/14186/14431/18823/18770/22260/54486/217166/11688/23945/57320/14170/104158/57742/234309/54325/67432/11668/56351/243078/13076/16956/19659/100705/16592/58805/93732/14979/13123/23801/228151/106861/27273/14870/11370/68801/54140/15108/19130/67092/14869/20250/64383/66469/98711/11363/19317/68041/68312/68738/94180/11606/230796/11998/56473/76267/20249",92,1.5510589430231,0.00767323504041152,0.276954667808837,"17319/13123/54447/79464/207952/70316/11606/57320/16592/106861/26420/108097/19378/70757/19659/19215/105787/19079/26458/11363/13244/67092/57874/26922/66469/14431/60527/14865","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.00767323504041152,1
"KEGG:mmu04728","KEGG","mmu04728","Dopaminergic synapse",129,1.47791030717576,0.00781621510577522,0.048131429861879,"20265/18795/16438/56637/12287/18798/26419/19094/53623/12753/14802/19047/14696/14677/26420/11909/11865/26932/18751/16524/12286/18749/14812/12289/51792/14697/12325/19057/12288/72930/226849/19052/26414/71978/21823/18750/78284/14281/18796/108058/16519/14681/19053",92,-1.64538255813026,0.00284870028329658,0.128191512748346,"14678/14706/17161/52432/12846/26414/14708/13195/19045/12912/224129/14677/13488/16573/109689/18750/16438/19046/19047/21823/14680/214084/12288/19053/71978/109731/14709","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.00781621510577522,1
"GO BP:GO:0030490","GO BP","GO:0030490","maturation of SSU-rRNA",47,-1.57178877304546,0.00931975117903413,0.0978882474831002,"72515/66467/68327/69499/78651/224823/73736/68966/20826/20055/20116/54127/66481/20085",17,1.89504338573695,0.000788989606707924,0.0834367951705884,"98956/20055/104662/21771/54127/20085/108707/78651/213773","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.00931975117903413,1
"GO BP:GO:0046627","GO BP","GO:0046627","negative regulation of insulin receptor signaling pathway",43,1.51824683090161,0.00994384437079699,0.101584136374132,"338346/56637/98496/18751/232339/17973/19255/18605/228869/19062/117150/72508/18750/12703/17700/434246/26569/12702/108083/19268/17975",33,-1.70775083591426,0.00606917725159193,0.254676419010197,"74142/18718/53322/26569/18762/16332/18750/14783/18605/117150/19697/19062/11625","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.00994384437079699,1
"GO BP:GO:0006364","GO BP","GO:0006364","rRNA processing",213,-1.89632269896846,1.77102162918123e-07,1.81215503476221e-05,"72515/66181/109075/66467/72614/67973/20937/68327/227522/68533/67949/66583/57294/67493/69499/69713/78651/14791/208768/70285/224823/57316/237730/67223/216156/73736/75422/117109/18148/66229/68966/67205/20826/320790/68077/100503670/101867/69902/67674/19896/100038991/59050/19989/20115/27176/75617/19942/100043813/20104/20055/105244208/20116/20068/19941/20088/67115/66489/54127/57808/66481/20085/67025/20054",107,1.46623369598599,0.0111885866382456,0.321076344302686,"140546/75617/230082/19989/98956/20055/67755/104662/18572/21771/67115/105372/54127/60321/20085/27176/103136/108707/54364/78651/100503670/20115/213773/109075/20227/19896/216156/57808","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0111885866382456,1
"GO BP:GO:0001504","GO BP","GO:0001504","neurotransmitter uptake",42,-1.69097292479166,0.00439140957495369,0.0611696956717054,"16412/18125/14573/30931/216227/104245/57320/20508/14758/214084/243616/14580/50873/98660/20511/243328/16513",29,1.68028755907045,0.0113866347086631,0.324665071693164,"232333/20511/20538/65106/57320/13340/140919/14580/26889/16412/16416/20974/30931/98660/14251","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0113866347086631,1
"GO BP:GO:0043954","GO BP","GO:0043954","cellular component maintenance",82,1.57723184049488,0.00826763873558404,0.090743771865995,"72993/17356/11820/13823/20346/75786/26556/65114/69605/12405/53321/192167/12404/319387/110380/14812/19339/69697/116838/14810/240057/94190/238988/77116/241514/16337/20661/14063/210933/18693/228880/66797/16416/16001/12737",59,1.55002851046971,0.0123039703179211,0.339037999135289,"77116/94190/11820/16001/218952/18189/20661/14810/16400/192167/16412/240057/54725/16416/18693/65114/238988/210933/243743/228550/233765/12978/69697/66860/11816/56513/116838/53321/20318/14360","Both up",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0123039703179211,1
"GO BP:GO:0051444","GO BP","GO:0051444","negative regulation of ubiquitin-protein transferase activity",16,-1.72570010222808,0.00743027806284921,0.085086072257609,"100503670/65019/20115/67025",11,1.73862294493918,0.0131726629149585,0.34503992557133,"57320/19164/65019/100503670/20115","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0131726629149585,1
"GO BP:GO:0008333","GO BP","GO:0008333","endosome to lysosome transport",70,1.62646049790253,0.00381659197736332,0.0556061350262524,"100502841/93711/213326/77573/11776/74374/269523/77963/228545/71732/20479/320191/15239/74349/54376/67028/74718/218035/81904/116733/20661/68942/67166/80743/140723/209200/100504663/12300/53331/233979",59,1.53800366086865,0.0134106349595974,0.34503992557133,"67166/20661/54122/68942/76742/67064/75608/22088/12300/53331/320191/67028/14339/68953/66530/71801/73711/17772/19349/116733/76959/269338/19328/77963/11776/81904/15239/73122/213326","Both up",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0134106349595974,1
"GO BP:GO:0032543","GO BP","GO:0032543","mitochondrial translation",130,-1.43085342123333,0.0137737997139844,0.123950459776654,"64658/52443/67707/384281/94064/107733/66163/68537/60441/67212/52856/108037/74600/67417/67270/67308/68611/50529/28028/68499/66493/68565/18120/69527/107734/83485/66077/212508/66448/94066/66121/67681/78523/64660/56282/66416/68463/234384/79044/99045/94254/68735/66047/66407/14548/107732/66292/66230/68836/67267/66845",115,-1.52099430369334,0.00563141675084391,0.251484273606251,"107734/28030/121022/229487/75398/56284/52443/59054/14548/99045/56282/64660/107733/56280/102060/68463/57312/76563/68836/94067/69956/64658/64659/75619/212508/109093/232536/68537/27397/12261/69527/66121/66493/384281","Both down",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0137737997139844,1
"GO BP:GO:0006959","GO BP","GO:0006959","humoral immune response",194,-1.3804821228077,0.0138525970967289,0.123950459776654,"94185/103213/20300/14972/66214/17175/15024/20307/240095/12151/12260/17329/12010/96935/16854/317677/22041/18636/20311/17221/23993/57349/67405/216892/18829/53603/232371/12262/12509/545366/12259/15013/12266/18976/19041/16678/14825/12493/20568/20400/15223/57266/58809/18673/15170/67701/67067/83433/12520/21425/15331/71660/18128/67248/19946/20085/14109",53,-1.85406528154918,0.000671806823631766,0.0807620743652458,"12268/110382/18673/14161/12630/12509/15458/14962/12258/53357/12261/15170/14061/12266/67067/14964/22041/12279/94175/12628/13136/16644","Both down",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0138525970967289,1
"GO BP:GO:0016073","GO BP","GO:0016073","snRNA metabolic process",51,1.5156143953626,0.0149839041557742,0.129860502683377,"68510/77065/70422/20841/70885/192657/57432/101861/109077/68276/76781/77634/71957/231571/210925/69882/50912/71793/212139",27,-1.56549802894456,0.0107195343631574,0.315076406713917,"69639/50911/27998/50912/72544/227715/28036/52530/68276/18130/101861/68510/70044","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0149839041557742,1
"GO BP:GO:0007033","GO BP","GO:0007033","vacuole organization",218,1.51810856367421,0.000765020582337176,0.0173953067180898,"11938/66725/225326/98732/70495/65114/56717/64113/77573/245860/214063/17158/14042/77963/228545/71732/75909/216742/76559/11909/12421/68365/226407/18711/228361/73658/94178/74438/71742/20479/223593/320191/74349/54609/67028/72175/11984/76561/67727/227738/11432/54636/74244/20333/19324/15944/242557/51795/51897/117150/56318/116733/68942/12721/67166/56085/18784/80743/114128/192232/11774/209446/100504663/16145/19056/211978/67846/229722/80877/14466/233979",153,1.3989797401513,0.0150513205042752,0.359100399531198,"11432/19338/67166/67526/57436/11840/215890/67841/225326/230103/19164/12751/214063/76308/19063/68942/217379/94178/235180/67064/71900/75608/26889/209446/64143/68118/13844/56085/100226/66615/72175/11774/320191/67028/14339/69834/65114/69150/54609/245860","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0150513205042752,1
"GO BP:GO:0034314","GO BP","GO:0034314","Arp2/3 complex-mediated actin nucleation",43,-1.70195940913966,0.00301057856870273,0.0479877146729903,"23789/101314/242687/76932/68089/544963/74192/67282/74117/56443/330319/76709/11840/68732/242253/99889/20430/245880/234695/107702/68767/11867/19720/67771/27385",37,1.50273618435288,0.0160680301619821,0.359100399531198,"101314/11840/67282/319277/66713/245880/18693/99889/67771/56443/234695/63985/544963/76932/56378","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0160680301619821,1
"GO BP:GO:0051090","GO BP","GO:0051090","regulation of DNA-binding transcription factor activity",419,-1.27870526647204,0.0120683912415861,0.115760111663565,"22218/18013/18012/23947/18032/19697/14368/19106/66824/19055/18211/225471/269209/240354/268749/11745/231162/11705/12359/378425/15368/142980/66743/74039/216877/57320/12042/68943/20375/23892/67405/107607/66083/230738/228607/72512/12922/11924/19766/80280/212085/22416/67245/69504/22029/12523/24088/93679/15894/15163/12034/59016/94353/15162/20679/26417/12389/109552/12879/71099/76681/16973/22772/70312/22393/14056/192176/245527/57265/16189/99311/13198/55927/21416/107869/20747/74735/14747/269881/69097/383619/21803/67588/217410/17846/18148/15223/12322/15258/22036/24105/15903/14283/66200/26563/17984/16173/15468/171285/12335/22773/68576/19206/14362/19720/19130/67087/68235/12633/112405/54612/26443/55982/20807/23991/17986/70461/15184/382056/50868/13051/18760/77006/16179/12759/22031/319757/11651/21833/319555/67916/27050/67025",166,1.3977640013762,0.0161274363103722,0.359100399531198,"223664/227541/16590/14084/70461/52440/56398/68576/57320/20312/231889/54638/14489/14252/11820/18032/19290/12064/16001/67916/22393/12322/57751/27050/12675/12491/13051/21929/19821/107869/23938/67154/16150/77006/432530/15468/15894/12387","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0161274363103722,1
"GO BP:GO:0006749","GO BP","GO:0006749","glutathione metabolic process",60,-2.06327038601614,8.26995828993398e-06,0.000529945610013547,"14871/107869/14778/15926/14870/14854/18024/75475/14866/14869/50887/14859/20655/103140/109801/17986/56615/625249/14862/14867/76263/68312/20511",41,1.61851345020569,0.016227333701837,0.359100399531198,"14872/14862/20511/75475/65106/57320/14863/66071/23887/14782/76263/14866/107869/14860","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.016227333701837,1
"GO BP:GO:0034472","GO BP","GO:0034472","snRNA 3'-end processing",20,1.62498594910925,0.0133357563709364,0.121904954491673,"68510/77065/70422/109077/68276/210925/69882/71793",15,-1.64907966218033,0.018781296239214,0.38497329802776,"66446/210925/69639/50911/27998/72544/227715/68276/18130/68510/70044","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.018781296239214,1
