"Omics","Category","TermID","Description","Overlap","SetSize","CandidateSize","BackgroundSize","GeneRatio","BgRatio","FoldEnrichment","Pvalue","OverlapEntrez","padj","OverlapGenes"
"Transcriptomics","GO BP","GO:0050907","detection of chemical stimulus involved in sensory perception",0,178,19,17692,"0/19","178/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001580","detection of chemical stimulus involved in sensory perception of bitter taste",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0050911","detection of chemical stimulus involved in sensory perception of smell",0,158,19,17692,"0/19","158/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0050912","detection of chemical stimulus involved in sensory perception of taste",0,16,19,17692,"0/19","16/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0098581","detection of external biotic stimulus",0,27,19,17692,"0/19","27/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009583","detection of light stimulus",0,50,19,17692,"0/19","50/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0050962","detection of light stimulus involved in sensory perception",0,21,19,17692,"0/19","21/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0050908","detection of light stimulus involved in visual perception",0,21,19,17692,"0/19","21/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0050910","detection of mechanical stimulus involved in sensory perception of sound",0,21,19,17692,"0/19","21/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0032490","detection of molecule of bacterial origin",0,14,19,17692,"0/19","14/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0098543","detection of other organism",0,18,19,17692,"0/19","18/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0016048","detection of temperature stimulus",0,27,19,17692,"0/19","27/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0050961","detection of temperature stimulus involved in sensory perception",0,25,19,17692,"0/19","25/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0050965","detection of temperature stimulus involved in sensory perception of pain",0,21,19,17692,"0/19","21/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009584","detection of visible light",0,30,19,17692,"0/19","30/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0008340","determination of adult lifespan",0,47,19,17692,"0/19","47/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009855","determination of bilateral symmetry",0,134,19,17692,"0/19","134/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048263","determination of dorsal identity",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048262","determination of dorsal/ventral asymmetry",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0061371","determination of heart left/right asymmetry",0,61,19,17692,"0/19","61/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007368","determination of left/right symmetry",0,125,19,17692,"0/19","125/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0098754","detoxification",0,66,19,17692,"0/19","66/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0061687","detoxification of inorganic compound",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0046545","development of primary female sexual characteristics",0,116,19,17692,"0/19","116/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0046546","development of primary male sexual characteristics",0,126,19,17692,"0/19","126/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0045137","development of primary sexual characteristics",0,221,19,17692,"0/19","221/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0046543","development of secondary female sexual characteristics",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0045136","development of secondary sexual characteristics",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048588","developmental cell growth",0,282,19,17692,"0/19","282/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060560","developmental growth involved in morphogenesis",0,284,19,17692,"0/19","284/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0031128","developmental induction",0,38,19,17692,"0/19","38/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0021700","developmental maturation",0,357,19,17692,"0/19","357/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048066","developmental pigmentation",0,54,19,17692,"0/19","54/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0046054","dGMP metabolic process",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006651","diacylglycerol biosynthetic process",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0046339","diacylglycerol metabolic process",0,26,19,17692,"0/19","26/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043650","dicarboxylic acid biosynthetic process",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043649","dicarboxylic acid catabolic process",0,16,19,17692,"0/19","16/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043648","dicarboxylic acid metabolic process",0,93,19,17692,"0/19","93/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060600","dichotomous subdivision of an epithelial terminal unit",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0021536","diencephalon development",0,71,19,17692,"0/19","71/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0002024","diet induced thermogenesis",0,16,19,17692,"0/19","16/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0055123","digestive system development",0,126,19,17692,"0/19","126/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048565","digestive tract development",0,114,19,17692,"0/19","114/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048546","digestive tract morphogenesis",0,48,19,17692,"0/19","48/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0034312","diol biosynthetic process",0,22,19,17692,"0/19","22/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0034311","diol metabolic process",0,30,19,17692,"0/19","30/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0141060","disruption of anatomical structure in another organism",0,84,19,17692,"0/19","84/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0141061","disruption of cell in another organism",0,79,19,17692,"0/19","79/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0016102","diterpenoid biosynthetic process",0,15,19,17692,"0/19","15/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0016101","diterpenoid metabolic process",0,53,19,17692,"0/19","53/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006305","DNA alkylation",0,45,19,17692,"0/19","45/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0071897","DNA biosynthetic process",0,179,19,17692,"0/19","179/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006308","DNA catabolic process",0,30,19,17692,"0/19","30/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0071103","DNA conformation change",0,61,19,17692,"0/19","61/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0000077","DNA damage checkpoint signaling",0,120,19,17692,"0/19","120/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0030330","DNA damage response, signal transduction by p53 class mediator",0,66,19,17692,"0/19","66/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0,12,19,17692,"0/19","12/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",0,19,19,17692,"0/19","19/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0042772","DNA damage response, signal transduction resulting in transcription",0,20,19,17692,"0/19","20/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035510","DNA dealkylation",0,29,19,17692,"0/19","29/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0080111","DNA demethylation",0,25,19,17692,"0/19","25/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0000729","DNA double-strand break processing",0,20,19,17692,"0/19","20/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0032508","DNA duplex unwinding",0,46,19,17692,"0/19","46/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0032392","DNA geometric change",0,53,19,17692,"0/19","53/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0031570","DNA integrity checkpoint signaling",0,127,19,17692,"0/19","127/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006266","DNA ligation",0,12,19,17692,"0/19","12/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006306","DNA methylation",0,45,19,17692,"0/19","45/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006346","DNA methylation-dependent heterochromatin formation",0,29,19,17692,"0/19","29/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006304","DNA modification",0,79,19,17692,"0/19","79/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006310","DNA recombination",0,316,19,17692,"0/19","316/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0140861","DNA repair-dependent chromatin remodeling",0,21,19,17692,"0/19","21/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006260","DNA replication",0,270,19,17692,"0/19","270/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0000076","DNA replication checkpoint signaling",0,16,19,17692,"0/19","16/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006270","DNA replication initiation",0,31,19,17692,"0/19","31/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0022616","DNA strand elongation",0,36,19,17692,"0/19","36/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006271","DNA strand elongation involved in DNA replication",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0000731","DNA synthesis involved in DNA repair",0,34,19,17692,"0/19","34/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006268","DNA unwinding involved in DNA replication",0,20,19,17692,"0/19","20/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006261","DNA-templated DNA replication",0,149,19,17692,"0/19","149/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity",0,53,19,17692,"0/19","53/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006354","DNA-templated transcription elongation",0,114,19,17692,"0/19","114/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006352","DNA-templated transcription initiation",0,132,19,17692,"0/19","132/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006353","DNA-templated transcription termination",0,26,19,17692,"0/19","26/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0019348","dolichol metabolic process",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006488","dolichol-linked oligosaccharide biosynthetic process",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0042416","dopamine biosynthetic process",0,16,19,17692,"0/19","16/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0042417","dopamine metabolic process",0,47,19,17692,"0/19","47/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007212","dopamine receptor signaling pathway",0,37,19,17692,"0/19","37/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0014046","dopamine secretion",0,47,19,17692,"0/19","47/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0015872","dopamine transport",0,63,19,17692,"0/19","63/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0090494","dopamine uptake",0,16,19,17692,"0/19","16/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0071542","dopaminergic neuron differentiation",0,44,19,17692,"0/19","44/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0021516","dorsal spinal cord development",0,18,19,17692,"0/19","18/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009950","dorsal/ventral axis specification",0,12,19,17692,"0/19","12/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0021904","dorsal/ventral neural tube patterning",0,30,19,17692,"0/19","30/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009953","dorsal/ventral pattern formation",0,95,19,17692,"0/19","95/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007549","dosage compensation",0,32,19,17692,"0/19","32/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009048","dosage compensation by inactivation of X chromosome",0,30,19,17692,"0/19","30/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006302","double-strand break repair",0,292,19,17692,"0/19","292/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:1990918","double-strand break repair involved in meiotic recombination",0,12,19,17692,"0/19","12/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0000727","double-strand break repair via break-induced replication",0,12,19,17692,"0/19","12/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0000724","double-strand break repair via homologous recombination",0,165,19,17692,"0/19","165/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006303","double-strand break repair via nonhomologous end joining",0,62,19,17692,"0/19","62/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0046073","dTMP metabolic process",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043583","ear development",0,247,19,17692,"0/19","247/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0042471","ear morphogenesis",0,140,19,17692,"0/19","140/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0045022","early endosome to late endosome transport",0,43,19,17692,"0/19","43/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007398","ectoderm development",0,17,19,17692,"0/19","17/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0071696","ectodermal placode development",0,15,19,17692,"0/19","15/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060788","ectodermal placode formation",0,14,19,17692,"0/19","14/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0071697","ectodermal placode morphogenesis",0,14,19,17692,"0/19","14/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035234","ectopic germ cell programmed cell death",0,19,19,17692,"0/19","19/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007343","egg activation",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048251","elastic fiber assembly",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007566","embryo implantation",0,60,19,17692,"0/19","60/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035113","embryonic appendage morphogenesis",0,130,19,17692,"0/19","130/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0000578","embryonic axis specification",0,45,19,17692,"0/19","45/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0010172","embryonic body morphogenesis",0,15,19,17692,"0/19","15/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:1990403","embryonic brain development",0,23,19,17692,"0/19","23/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0031076","embryonic camera-type eye development",0,41,19,17692,"0/19","41/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060900","embryonic camera-type eye formation",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048596","embryonic camera-type eye morphogenesis",0,29,19,17692,"0/19","29/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048701","embryonic cranial skeleton morphogenesis",0,50,19,17692,"0/19","50/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048566","embryonic digestive tract development",0,31,19,17692,"0/19","31/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048557","embryonic digestive tract morphogenesis",0,18,19,17692,"0/19","18/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0042733","embryonic digit morphogenesis",0,66,19,17692,"0/19","66/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001838","embryonic epithelial tube formation",0,153,19,17692,"0/19","153/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048048","embryonic eye morphogenesis",0,34,19,17692,"0/19","34/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048617","embryonic foregut morphogenesis",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035115","embryonic forelimb morphogenesis",0,32,19,17692,"0/19","32/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035050","embryonic heart tube development",0,85,19,17692,"0/19","85/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0003143","embryonic heart tube morphogenesis",0,62,19,17692,"0/19","62/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035162","embryonic hemopoiesis",0,31,19,17692,"0/19","31/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035116","embryonic hindlimb morphogenesis",0,32,19,17692,"0/19","32/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0030326","embryonic limb morphogenesis",0,130,19,17692,"0/19","130/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048568","embryonic organ development",0,483,19,17692,"0/19","483/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048562","embryonic organ morphogenesis",0,302,19,17692,"0/19","302/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009880","embryonic pattern specification",0,81,19,17692,"0/19","81/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001892","embryonic placenta development",0,105,19,17692,"0/19","105/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060669","embryonic placenta morphogenesis",0,29,19,17692,"0/19","29/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060136","embryonic process involved in female pregnancy",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0072498","embryonic skeletal joint development",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060272","embryonic skeletal joint morphogenesis",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048706","embryonic skeletal system development",0,122,19,17692,"0/19","122/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048704","embryonic skeletal system morphogenesis",0,91,19,17692,"0/19","91/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0070166","enamel mineralization",0,17,19,17692,"0/19","17/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0003197","endocardial cushion development",0,47,19,17692,"0/19","47/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0003272","endocardial cushion formation",0,26,19,17692,"0/19","26/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0003203","endocardial cushion morphogenesis",0,35,19,17692,"0/19","35/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0003157","endocardium development",0,12,19,17692,"0/19","12/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0003416","endochondral bone growth",0,32,19,17692,"0/19","32/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060350","endochondral bone morphogenesis",0,66,19,17692,"0/19","66/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001958","endochondral ossification",0,35,19,17692,"0/19","35/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060986","endocrine hormone secretion",0,69,19,17692,"0/19","69/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0031018","endocrine pancreas development",0,42,19,17692,"0/19","42/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0050886","endocrine process",0,107,19,17692,"0/19","107/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035270","endocrine system development",0,124,19,17692,"0/19","124/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0032456","endocytic recycling",0,88,19,17692,"0/19","88/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0075509","endocytosis involved in viral entry into host cell",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007492","endoderm development",0,72,19,17692,"0/19","72/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001706","endoderm formation",0,42,19,17692,"0/19","42/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035987","endodermal cell differentiation",0,33,19,17692,"0/19","33/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001711","endodermal cell fate commitment",0,15,19,17692,"0/19","15/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0140894","endolysosomal toll-like receptor signaling pathway",0,51,19,17692,"0/19","51/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0,16,19,17692,"0/19","16/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis",0,29,19,17692,"0/19","29/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0051643","endoplasmic reticulum localization",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0090158","endoplasmic reticulum membrane organization",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007029","endoplasmic reticulum organization",0,95,19,17692,"0/19","95/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:1903513","endoplasmic reticulum to cytosol transport",0,26,19,17692,"0/19","26/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",0,121,19,17692,"0/19","121/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0071786","endoplasmic reticulum tubular network organization",0,21,19,17692,"0/19","21/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0030968","endoplasmic reticulum unfolded protein response",0,68,19,17692,"0/19","68/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0016197","endosomal transport",0,237,19,17692,"0/19","237/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007032","endosome organization",0,69,19,17692,"0/19","69/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0008333","endosome to lysosome transport",0,70,19,17692,"0/19","70/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0032510","endosome to lysosome transport via multivesicular body sorting pathway",0,17,19,17692,"0/19","17/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035646","endosome to melanosome transport",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043485","endosome to pigment granule transport",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0099638","endosome to plasma membrane protein transport",0,21,19,17692,"0/19","21/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0032509","endosome transport via multivesicular body sorting pathway",0,31,19,17692,"0/19","31/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0042118","endothelial cell activation",0,10,19,17692,"0/19","10/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0072577","endothelial cell apoptotic process",0,55,19,17692,"0/19","55/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035767","endothelial cell chemotaxis",0,30,19,17692,"0/19","30/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001885","endothelial cell development",0,68,19,17692,"0/19","68/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0045446","endothelial cell differentiation",0,111,19,17692,"0/19","111/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043542","endothelial cell migration",0,222,19,17692,"0/19","222/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001886","endothelial cell morphogenesis",0,14,19,17692,"0/19","14/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0001935","endothelial cell proliferation",0,162,19,17692,"0/19","162/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0061154","endothelial tube morphogenesis",0,18,19,17692,"0/19","18/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0086100","endothelin receptor signaling pathway",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0003158","endothelium development",0,129,19,17692,"0/19","129/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0097009","energy homeostasis",0,85,19,17692,"0/19","85/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0006112","energy reserve metabolic process",0,89,19,17692,"0/19","89/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043652","engulfment of apoptotic cell",0,14,19,17692,"0/19","14/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007272","ensheathment of neurons",0,172,19,17692,"0/19","172/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048484","enteric nervous system development",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035883","enteroendocrine cell differentiation",0,32,19,17692,"0/19","32/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009649","entrainment of circadian clock",0,27,19,17692,"0/19","27/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043153","entrainment of circadian clock by photoperiod",0,25,19,17692,"0/19","25/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0043353","enucleate erythrocyte differentiation",0,11,19,17692,"0/19","11/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048245","eosinophil chemotaxis",0,21,19,17692,"0/19","21/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0072677","eosinophil migration",0,25,19,17692,"0/19","25/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048013","ephrin receptor signaling pathway",0,38,19,17692,"0/19","38/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0090504","epiboly",0,33,19,17692,"0/19","33/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0090505","epiboly involved in wound healing",0,32,19,17692,"0/19","32/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0009913","epidermal cell differentiation",0,206,19,17692,"0/19","206/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0007173","epidermal growth factor receptor signaling pathway",0,101,19,17692,"0/19","101/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0008544","epidermis development",0,337,19,17692,"0/19","337/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048730","epidermis morphogenesis",0,38,19,17692,"0/19","38/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0044725","epigenetic programming in the zygotic pronuclei",0,15,19,17692,"0/19","15/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0040029","epigenetic regulation of gene expression",0,203,19,17692,"0/19","203/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0048241","epinephrine transport",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:1904019","epithelial cell apoptotic process",0,145,19,17692,"0/19","145/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0002064","epithelial cell development",0,223,19,17692,"0/19","223/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0035850","epithelial cell differentiation involved in kidney development",0,40,19,17692,"0/19","40/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0060742","epithelial cell differentiation involved in prostate gland development",0,13,19,17692,"0/19","13/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0072148","epithelial cell fate commitment",0,14,19,17692,"0/19","14/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0002070","epithelial cell maturation",0,25,19,17692,"0/19","25/17692",0,1,"",1,""
"Transcriptomics","GO BP","GO:0010631","epithelial cell migration",0,317,19,17692,"0/19","317/17692",0,1,"",1,""
